2391206,"['Shelley Duvall', 'Sissy Spacek', 'Janice Rule']"
2385430,"['John Cusack', 'Samuel L. Jackson', 'Mary McCormack']"
2395306,"['Fanny Ardant', u'Emmanuelle B\xe9art', 'Danielle Darrieux']"
2382625,"['Catriona MacColl', 'David Warbeck', 'Cinzia Monreale']"
2389542,"['Jim Sturgess', 'Kate Bosworth', 'Kevin Spacey']"
2390413,"['Sandra Bullock', 'Viggo Mortensen', 'Dominic West']"
2395693,"['Nicolas Cage', 'Joaquin Phoenix', 'James Gandolfini']"
2388289,"['Kirk Douglas', 'James Mason', 'Paul Lukas']"
2392385,"['Anamaria Marinca', 'Vlad Ivanov', 'Laura Vasiliu']"
2384576,"['Timothy Gibbs', 'Michael Landes', 'Wendy Glenn']"
2385217,"['Mark Webber', 'Devon Graye', 'Tom Bower']"
2396908,"['Demian Bichir', u'Jos\xe9 Juli\xe1n', ""Eddie 'Piolin' Sotelo""]"
2392963,"['Keanu Reeves', 'Hiroyuki Sanada', 'Ko Shibasaki']"
2383523,"['Morgan Freeman', 'Paz Vega', 'Jonah Hill']"
2391910,"['Rachel Weisz', 'Jude Law', 'Anthony Hopkins']"
2384777,"['Henry Fonda', 'Lee J. Cobb', 'Martin Balsam']"
2384943,"['Chiwetel Ejiofor', 'Michael Kenneth Williams', 'Michael Fassbender']"
2383134,"['Mahesh Babu', 'Kriti Sanon', 'Nasser']"
2394237,"['Julianne Moore', 'Jonathan Rhys Meyers', 'Jeffrey DeMunn']"
2390365,"['Katherine Heigl', 'James Marsden', 'Malin Akerman']"
2383437,"['Dudley Moore', 'Bo Derek', 'Julie Andrews']"
2392533,"['Josh Hartnett', 'Shannyn Sossamon', 'Paulo Costanzo']"
2389574,"['Sean Penn', 'Benicio Del Toro', 'Naomi Watts']"
2396781,"['Russell Crowe', 'Ed Harris', 'Jennifer Connelly']"
2383678,"['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt']"
2390830,"['Kevin Costner', 'Hailee Steinfeld', 'Connie Nielsen']"
2387686,"['Teri Hatcher', 'Jeff Daniels', 'Danny Aiello']"
2383732,"['Camilla Belle', 'Steven Strait', 'Marco Khan']"
2388468,"['Leslie Nielsen', u'Oph\xe9lie Winter', 'Ezio Greggio']"
2398927,"['John Travolta', 'Robert Duvall', 'Kathleen Quinlan']"
2393927,"['Ryan Phillippe', 'Salma Hayek', 'Sela Ward']"
2388126,"['Virginie Efira', 'Pierre Niney', 'Charles Berling']"
2384486,"['James Marsden', 'Giovanni Ribisi', 'Brad Renfro']"
2398661,"['Michael Douglas', 'Terrence Mann', 'Michael Blevins']"
2381398,"[""Jack O'Connell"", 'Sam Reid', 'Sean Harris']"
2391043,"['Victor Wong', 'Michael Treanor', 'Max Elliott Slade']"
2385813,"['Zac Efron', 'Matthew Perry', 'Leslie Mann']"
2383840,"['Famke Janssen', 'Bobby Cannavale', 'Ed Westwick']"
2394113,"['Valeria Bruni Tedeschi', u'St\xe9phane Freiss', u'Fran\xe7oise Fabian']"
2385032,"['James Franco', 'Amber Tamblyn', 'Kate Mara']"
2385898,"['William Daniels', 'Howard Da Silva', 'Ken Howard']"
2392812,"['Warner Baxter', 'Bebe Daniels', 'George Brent']"
2392863,"['Ray Winstone', 'Ian McShane', 'John Hurt']"
2384713,"['Henry Thomas', 'Colin Hanks', 'Ben Foster']"
2390444,"['Jeremy Renner', 'Rose Byrne', 'Robert Carlyle']"
2396179,"['Jean Dujardin', 'Jocelyn Quivrin', 'Patrick Mille']"
2392759,"['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford']"
2395318,"['Joe Pesci', 'Andy Comeau', 'Kristy Swanson']"
2394138,"['Jean-Claude Van Damme', 'Joe Flanigan', 'Anna-Louise Plowman']"
2381429,"['Jackie Chan', 'Sammo Hung Kam-Bo', 'Biao Yuen']"
2390539,"['Teresa Palmer', 'Frank Sweet', 'Sam Harris']"
2392090,"['Russell Crowe', 'Christian Bale', 'Ben Foster']"
2393269,"['Rupert Friend', 'Emmanuelle Chriqui', 'Richard Coyle']"
2383845,"['Jonathan Tucker', 'Emmanuelle Chriqui', 'James DeBello']"
2397549,"['Sean Connery', ""Ryan O'Neal"", 'Michael Caine']"
2388345,"['Ben Affleck', 'Casey Affleck', 'Dave Chappelle']"
2382212,"['Zooey Deschanel', 'Joseph Gordon-Levitt', 'Geoffrey Arend']"
2387761,"['Denzel Washington', 'Mark Wahlberg', 'Paula Patton']"
2391425,"['Jesse Eisenberg', 'Danny McBride', 'Nick Swardson']"
2385151,"['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer']"
2384761,"['Sergey Makovetskiy', 'Sergey Garmash', 'Apti Magamaev']"
2388439,"['Robert Englund', 'Lin Shaye', 'Giuseppe Andrews']"
2383706,"['Channing Tatum', 'Rosario Dawson', 'Chris Pratt']"
2399010,"['Malcolm McDowell', 'Patrick Magee', 'Michael Bates']"
2393613,"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider']"
2388954,"['Roy Scheider', 'John Lithgow', 'Helen Mirren']"
2388466,"['Keir Dullea', 'Gary Lockwood', 'William Sylvester']"
2392089,"['Glenn Ford', 'Van Heflin', 'Felicia Farr']"
2397740,"['Kevin Spacey', 'Dave Foley', 'Julia Louis-Dreyfus']"
2381677,"['Wendy Hiller', 'Roger Livesey', 'George Carney']"
2391044,"['Victor Wong', 'Max Elliott Slade', 'Sean Fox']"
2398704,"['Jim Carrey', 'Gary Oldman', 'Colin Firth']"
2385231,"['George Babluani', u'Aur\xe9lien Recoing', 'Pascal Bongard']"
2389705,"['Channing Tatum', 'Jonah Hill', 'Ice Cube']"
2384774,"['Conor Donovan', 'Jesse Camacho', 'Zoe Weizenbaum']"
2395829,"[""Kieran O'Brien"", 'Margo Stilley', 'The Dandy Warhols']"
2384352,"[u'Hilmir Sn\xe6r Gu\xf0nason', 'Victoria Abril', u'Hanna Mar\xeda Karlsd\xf3ttir']"
2389765,"['August Diehl', 'Fabian Busch', 'Dieter Landuris']"
2398779,"['Peter Billingsley', 'Melinda Dillon', 'Darren McGavin']"
2390970,"['Tom Selleck', 'Steve Guttenberg', 'Ted Danson']"
2389911,"['Steve Coogan', 'Lennie James', 'John Thomson']"
2399042,"['Peter Sallis', 'Anne Reid']"
2382427,"['Hume Cronyn', 'Jessica Tandy', 'Frank McRae']"
